ano;mes;sigla_uf;id_municipio;cnae_2_secao;cnae_2_subclasse;saldo_movimentacao;cbo_2002;categoria;grau_instrucao;idade;horas_contratuais;raca_cor;sexo;tipo_empregador;tipo_estabelecimento;tipo_movimentacao;tipo_deficiencia;indicador_trabalho_intermitente;indicador_trabalho_parcial;salario_mensal;tamanho_estabelecimento_janeiro;indicador_aprendiz;origem_informacao;indicador_fora_prazo
2025;6;MG;3116605;C;3102100;-1;784105;101;7;25;44.0;3;1;0;1;31;0;0;0;2142.43;9;0;1;0
2025;6;MG;3116605;C;2451200;-1;771110;101;5;18;44.0;3;1;0;1;40;0;0;0;1773.0;6;0;1;0
2025;6;MG;3116605;C;3102100;-1;722215;101;2;46;44.0;1;1;0;1;40;0;0;0;2430.62;5;0;1;0
2025;6;MG;3116605;C;3102100;-1;724325;101;7;28;44.0;2;1;0;1;31;0;0;0;2142.43;9;0;1;0
2025;6;MG;3116605;N;7739099;-1;351605;101;7;24;44.0;3;1;0;1;31;0;0;0;1672.68;8;0;1;0
2025;6;MG;3116605;C;2451200;-1;722215;101;6;33;44.0;1;1;0;1;40;0;0;0;2455.88;7;0;1;0
2025;6;MG;3116605;C;2532201;-1;722205;101;7;59;44.0;1;1;0;1;40;0;0;0;1773.0;6;0;1;0
2025;6;MG;3116605;G;4681803;-1;914405;101;7;26;44.0;3;1;0;1;40;0;0;0;2300.0;5;0;1;0
2025;6;MG;3116605;C;2532201;-1;391125;101;7;19;44.0;3;3;0;1;31;0;0;0;2015.0;5;0;1;0
2025;6;MG;3116605;C;3102100;-1;724315;101;5;32;44.0;3;1;0;1;31;0;0;0;3022.75;9;0;1;0
2025;6;MG;3116605;C;2451200;-1;722315;101;2;41;44.0;2;1;0;1;40;0;0;0;1919.06;4;0;1;0
2025;6;MG;3116605;C;2451200;-1;722205;101;4;37;44.0;4;1;0;1;40;0;0;0;2225.85;7;0;1;0
2025;6;MG;3116605;C;2599399;-1;784105;101;7;21;44.0;1;3;0;1;40;0;0;0;1773.0;5;0;1;0
2025;6;MG;3116605;G;4639701;-1;521140;101;7;28;44.0;3;3;0;1;40;0;0;0;1625.4;6;0;1;0
