ano;sigla_uf;id_municipio;tipo_vinculo;vinculo_ativo_3112;tipo_admissao;mes_admissao;mes_desligamento;motivo_desligamento;causa_desligamento_1;causa_desligamento_2;causa_desligamento_3;faixa_tempo_emprego;faixa_horas_contratadas;tempo_emprego;quantidade_horas_contratadas;id_municipio_trabalho;quantidade_dias_afastamento;indicador_cei_vinculado;indicador_trabalho_parcial;indicador_trabalho_intermitente;faixa_remuneracao_media_sm;valor_remuneracao_media_sm;valor_remuneracao_media;faixa_remuneracao_dezembro_sm;valor_remuneracao_dezembro_sm;valor_remuneracao_janeiro;valor_remuneracao_fevereiro;valor_remuneracao_marco;valor_remuneracao_abril;valor_remuneracao_maio;valor_remuneracao_junho;valor_remuneracao_julho;valor_remuneracao_agosto;valor_remuneracao_setembro;valor_remuneracao_outubro;valor_remuneracao_novembro;valor_remuneracao_dezembro;tipo_salario;valor_salario_contratual;subatividade_ibge;subsetor_ibge;cbo_1994;cbo_2002;cnae_1;cnae_2;cnae_2_subclasse;faixa_etaria;idade;grau_instrucao_1985_2005;grau_instrucao_apos_2005;nacionalidade;sexo;raca_cor;indicador_portador_deficiencia;tipo_deficiencia;ano_chegada_brasil;tamanho_estabelecimento;tipo_estabelecimento;natureza_juridica;indicador_simples
2021;MG;3164803;30;1;0;;;0;99;99;99;8;5;219.6;40;3164803;0;0;0;0;7;5.74;6320.77;8;5.61;6173.73;6173.73;6173.73;6173.73;6173.73;6173.73;7938.31;6173.73;6173.73;6173.73;6173.73;6173.73;;;;24;;223445;75116;84116;8411600;6;48;;9;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;30;1;0;;;0;99;99;99;8;5;156.6;40;3164803;0;0;0;0;8;7.19;7919.26;9;8.84;36832.17;3488.07;3488.07;3488.07;3488.07;3488.07;10134.15;3788.07;3488.07;3788.07;9834.15;9726.15;;;;24;;223405;75116;84116;8411600;6;41;;9;10;2;9;0;0;;7;1;1244;0
2021;MG;3164803;30;1;0;;;0;70;99;99;8;5;242.9;40;3164803;184;0;0;0;2;1.31;1446.32;99;0.0;1629.66;1409.66;1409.66;1409.66;1409.65;1409.66;0.0;0.0;0.0;0.0;0.0;0.0;;;;24;;782305;75116;84116;8411600;6;44;;4;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;30;1;0;;;0;40;99;99;8;5;312.8;40;3164803;365;0;0;0;99;0.0;0.0;99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;24;;422205;75116;84116;8411600;7;52;;7;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;30;1;0;;;0;99;99;99;8;5;158.3;40;3164803;0;0;0;0;1;0.55;619.88;99;0.0;158.27;435.24;514.37;1187.01;356.1;316.54;197.84;197.84;276.97;751.77;474.8;0.0;;;;24;;514325;75116;84116;8411600;5;32;;7;10;2;9;0;0;;7;1;1244;0
2021;MG;3164803;30;1;0;;;0;70;99;99;8;5;228.0;40;3164803;150;0;0;0;2;1.4;1552.51;99;0.0;1609.66;1609.66;1609.66;1609.66;1609.66;1409.66;1409.66;140.97;0.0;0.0;0.0;0.0;;;;24;;782305;75116;84116;8411600;6;46;;7;10;1;9;0;0;;7;1;1244;0
2021;MG;3164803;30;1;0;;;0;70;99;99;8;5;145.7;40;3164803;362;0;0;0;99;0.0;0.0;99;0.0;301.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;24;;223710;75116;84116;8411600;5;37;;9;10;2;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;7;5;62.0;40;3164803;0;0;0;0;10;12.6;15272.27;10;12.69;13989.87;15388.86;15388.86;15388.86;15388.86;15388.86;15388.86;15388.86;15388.86;15388.86;15388.86;15388.86;;;;24;;225130;75116;84116;8411600;5;30;;9;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;15;1;2;7;;0;;;;2;6;5.1;44;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;121.2;1212.0;1212.0;1212.0;1212.0;1212.0;;;;25;;622005;00999;01512;0151201;5;39;;7;10;1;2;0;0;1198;2;2;;0
2022;MG;3164803;25;1;0;;;0;;;;7;6;107.0;44;3143708;0;0;0;0;3;1.02;1245.67;2;1.0;1212.0;1414.0;1414.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;25;;623105;00999;01512;0151202;7;53;;7;10;1;2;0;0;1198;2;2;;0
2022;MG;3164803;15;1;0;;;0;;;;4;6;14.5;44;3160504;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;25;;623105;00999;01512;0151202;3;24;;7;10;1;9;0;0;1198;2;2;;0
2022;MG;3164803;15;1;0;;;0;;;;8;6;126.0;44;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;25;;621005;00999;01628;0162803;6;43;;3;10;1;8;0;0;1198;2;2;4081;0
2022;MG;3164803;25;1;0;;;0;;;;7;6;99.0;44;3160504;0;0;0;0;3;1.02;1245.67;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1616.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;25;;514320;00999;01628;0162803;6;41;;1;10;2;4;0;0;1198;2;2;4081;0
2022;MG;3164803;10;1;0;;;0;;;;6;6;42.8;44;3147501;0;0;0;0;3;1.02;1245.67;2;1.0;1212.0;1212.0;1212.0;1575.6;1252.4;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;16;;914415;50423;45439;4543900;3;24;;7;10;1;8;0;0;1198;2;1;2135;1
2022;MG;3164803;10;1;0;;;0;;;;4;6;18.3;44;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;16;;914415;50423;45439;4543900;3;21;;7;10;1;8;0;0;1198;2;1;2135;1
2022;MG;3164803;60;1;2;12;;0;;;;1;6;0.5;44;3164803;0;0;0;0;2;0.65;790.82;2;0.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.82;;;;16;;521140;52132;47121;4712100;3;22;;7;10;2;9;0;0;1198;3;1;2062;1
2022;MG;3164803;60;1;2;12;;0;;;;1;6;0.5;44;3147501;0;0;0;0;2;0.79;966.21;2;0.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;966.21;;;;16;;782305;52132;47121;4712100;3;21;;7;10;1;8;0;0;1198;3;1;2062;1
2022;MG;3164803;10;1;2;4;;0;;;;3;6;8.3;44;3164803;0;0;0;0;2;0.92;1126.71;2;1.0;0.0;0.0;0.0;444.4;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;16;;783225;52442;47440;4744099;4;29;;6;10;1;9;0;0;1198;2;1;2135;1
2022;MG;3164803;10;1;2;4;;0;;;;3;6;8.3;44;3164803;0;0;0;0;2;0.92;1126.71;2;1.0;0.0;0.0;0.0;444.4;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;16;;521110;52442;47440;4744099;3;21;;9;10;2;9;0;0;1198;2;1;2135;1
2022;MG;3164803;10;1;0;;;0;10;10;;4;6;15.9;44;3131703;21;0;0;0;3;1.09;1321.7;2;0.94;1212.0;1212.0;1212.0;1212.0;1742.2;1318.04;1318.04;1318.04;1318.04;1537.71;1318.04;1142.3;;;;16;;411025;52493;47571;4757100;3;24;;7;10;1;8;0;0;1198;2;1;2062;0
2022;MG;3164803;35;1;0;;;0;;;;6;4;46.8;30;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;5;32;;1;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;2;2;;0;;;;3;5;10.9;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;0.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;3;21;;7;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;4;5;23.8;40;3164803;0;0;0;0;2;0.99;1208.63;2;1.0;1171.6;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;3;21;;7;10;2;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;5;4;34.9;30;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;7;54;;2;10;2;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;2;5;;0;;;;3;5;7.9;40;3164803;0;0;0;0;2;0.99;1206.95;2;1.0;0.0;0.0;0.0;0.0;1171.6;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;5;34;;7;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;4;5;21.9;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;5;39;;6;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;5;5;35.9;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;411005;75116;84116;8411600;6;49;;5;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;2;2;;0;;;;3;5;10.9;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;0.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;5;33;;7;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;4;5;23.7;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514215;75116;84116;8411600;5;31;;7;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;5;5;35.9;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;411005;75116;84116;8411600;6;49;;5;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;5;5;34.9;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;3;21;;7;10;2;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;6;5;42.6;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;715210;75116;84116;8411600;7;62;;4;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;4;5;23.8;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;352210;75116;84116;8411600;5;38;;6;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;6;4;46.8;30;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;782305;75116;84116;8411600;5;36;;7;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;5;5;31.1;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;7;51;;3;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;4;5;21.9;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;7;51;;7;10;2;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;2;1;;0;;;;3;5;11.9;40;3164803;0;0;0;0;2;0.99;1205.26;2;1.0;1131.2;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;6;46;;5;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;50;50;;5;5;28.8;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514215;75116;84116;8411600;5;30;;4;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;2;2;;0;;;;3;5;10.9;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;0.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;4;29;;7;10;2;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;4;5;21.9;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514215;75116;84116;8411600;5;32;;5;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;5;5;31.1;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;5;33;;7;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;50;;;4;5;23.8;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;5;33;;7;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;6;5;53.9;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;715210;75116;84116;8411600;8;82;;3;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;4;5;21.9;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;3;22;;5;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;4;5;21.9;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;6;42;;7;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;4;5;23.7;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514215;75116;84116;8411600;4;26;;7;10;2;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;5;5;34.4;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;411005;75116;84116;8411600;5;35;;5;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;4;5;21.9;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;411005;75116;84116;8411600;7;60;;6;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;4;3;20.9;20;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;411005;75116;84116;8411600;7;59;;4;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;4;5;17.6;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;411005;75116;84116;8411600;5;37;;7;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;4;5;21.9;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;5;33;;7;10;2;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;7;5;71.9;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;7;60;;2;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;4;5;21.9;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;5;33;;7;10;2;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;2;9;;0;;;;2;5;3.9;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;4;27;;7;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;50;50;;4;5;16.9;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;5;36;;7;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;2;2;;0;;;;3;5;10.9;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;0.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;3;19;;7;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;4;5;15.9;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;5;32;;7;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;4;5;16.9;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;715210;75116;84116;8411600;6;48;;7;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;40;;;4;5;23.8;40;3164803;0;0;0;0;2;0.93;1134.87;2;1.0;0.0;1212.0;444.4;1131.2;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;411005;75116;84116;8411600;6;40;;7;10;2;9;0;0;;7;1;1244;0
2022;MG;3164803;30;1;0;;;0;50;;;8;5;170.3;40;3164803;0;0;0;0;1;0.46;566.67;2;0.53;216.5;305.13;1046.17;523.08;174.36;217.95;217.95;479.49;392.31;435.9;435.9;653.85;;;;24;;514325;75116;84116;8411600;5;33;;7;10;2;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;7;3;71.8;20;3164803;0;0;0;0;3;1.25;1515.0;2;1.0;1575.6;1212.0;1575.6;1575.6;1575.6;1575.6;1575.6;1575.6;1575.6;1575.6;1575.6;1212.0;;;;24;;324115;75116;84116;8411600;6;48;;7;10;2;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;2;2;;0;;;;3;5;10.9;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;0.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;3;23;;7;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;4;5;21.9;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;6;43;;7;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;6;4;46.4;30;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;6;49;;6;10;2;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;5;5;33.9;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;7;56;;4;10;2;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;4;4;16.9;30;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;3;21;;7;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;4;5;21.9;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;6;47;;7;10;2;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;4;5;21.9;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;514325;75116;84116;8411600;7;55;;7;10;2;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;5;5;31.1;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;715210;75116;84116;8411600;7;51;;2;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;4;5;23.8;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;515120;75116;84116;8411600;3;20;;7;10;1;9;0;0;;7;1;1244;0
2022;MG;3164803;35;1;0;;;0;;;;4;5;21.9;40;3164803;0;0;0;0;2;1.0;1212.0;2;1.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;24;;411005;75116;84116;8411600;5;33;;7;10;2;9;0;0;;7;1;1244;0
2022;MG;3164803;10;1;0;;;0;;;;4;3;13.4;16;3164803;0;0;0;0;1;0.39;481.89;2;0.57;466.24;421.31;466.19;452.49;476.47;459.21;476.47;470.4;466.24;484.19;448.8;694.61;;;;21;;514320;91910;94910;9491000;5;31;;7;10;2;8;0;0;1198;2;1;3220;0
2022;MG;3164803;10;1;0;;;0;;;;4;6;22.9;44;3106200;0;0;0;0;3;1.02;1245.67;2;1.0;1212.0;1212.0;1212.0;1616.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;;;;21;;623030;93092;96092;9609208;3;23;;7;10;1;8;0;0;1198;2;1;2062;1
2022;MG;3164803;25;1;0;;;0;;;;8;6;209.0;44;3164803;0;0;0;0;3;1.02;1245.67;3;1.33;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1212.0;1616.0;;;;25;;621005;00999;01512;0151201;6;48;;3;10;1;2;0;0;1198;2;2;4081;0
2022;MG;3164803;15;1;0;;;0;;;;5;6;34.9;44;3164803;0;0;0;0;3;1.23;1495.05;3;1.2;1454.4;1454.4;1454.4;1454.4;1454.4;1939.2;1454.4;1454.4;1454.4;1454.4;1454.4;1457.39;;;;25;;623110;00999;01610;0161099;7;54;;3;10;1;4;0;0;1198;2;2;4081;0
2022;MG;3164803;25;1;0;;;0;;;;7;6;114.9;44;3131703;0;0;0;0;3;1.36;1655.75;3;1.32;1611.0;1611.0;1611.0;1611.0;2112.2;1646.8;1611.0;1611.0;1611.0;1611.0;1611.0;1611.0;;;;25;;782310;00999;01610;0161099;4;29;;7;10;1;2;0;0;1198;2;2;4081;0
2022;MG;3164803;10;1;0;;;0;;;;7;6;78.0;44;3160504;0;0;0;0;3;1.1;1336.11;3;1.07;1300.0;1300.0;1300.0;1487.78;1545.56;1300.0;1300.0;1300.0;1300.0;1300.0;1300.0;1300.0;;;;1;;781705;14109;08100;0810006;6;47;;3;10;1;2;0;0;1198;2;1;2135;1
2022;MG;3164803;10;1;0;;;0;;;;7;6;67.9;44;3160504;0;0;0;0;3;1.06;1284.72;3;1.03;1250.0;1250.0;1250.0;1666.67;1250.0;1250.0;1250.0;1250.0;1250.0;1250.0;1250.0;1250.0;;;;1;;782105;14109;08100;0810006;5;34;;5;10;1;8;0;0;1198;2;1;2135;1
2022;MG;3164803;10;1;0;;;0;;;;4;8;13.4;48;3164803;0;0;0;0;3;1.29;1565.71;3;1.32;1431.8;1431.8;1431.8;1431.8;1431.8;1431.8;1788.9;1788.9;1788.9;1610.35;1610.35;1610.35;;;;16;;782510;52124;47113;4711302;5;36;;6;10;1;8;0;0;1198;3;1;2062;1
