ano;sigla_uf;id_municipio;tipo_vinculo;vinculo_ativo_3112;tipo_admissao;mes_admissao;mes_desligamento;motivo_desligamento;causa_desligamento_1;causa_desligamento_2;causa_desligamento_3;faixa_tempo_emprego;faixa_horas_contratadas;tempo_emprego;quantidade_horas_contratadas;id_municipio_trabalho;quantidade_dias_afastamento;indicador_cei_vinculado;indicador_trabalho_parcial;indicador_trabalho_intermitente;faixa_remuneracao_media_sm;valor_remuneracao_media_sm;valor_remuneracao_media;faixa_remuneracao_dezembro_sm;valor_remuneracao_dezembro_sm;valor_remuneracao_janeiro;valor_remuneracao_fevereiro;valor_remuneracao_marco;valor_remuneracao_abril;valor_remuneracao_maio;valor_remuneracao_junho;valor_remuneracao_julho;valor_remuneracao_agosto;valor_remuneracao_setembro;valor_remuneracao_outubro;valor_remuneracao_novembro;valor_remuneracao_dezembro;tipo_salario;valor_salario_contratual;subatividade_ibge;subsetor_ibge;cbo_1994;cbo_2002;cnae_1;cnae_2;cnae_2_subclasse;faixa_etaria;idade;grau_instrucao_1985_2005;grau_instrucao_apos_2005;nacionalidade;sexo;raca_cor;indicador_portador_deficiencia;tipo_deficiencia;ano_chegada_brasil;tamanho_estabelecimento;tipo_estabelecimento;natureza_juridica;indicador_simples
2023;MG;3114402;97;1;0;;;0;40;40;99;4;6;22.2;44;3114402;2;0;0;0;4;2.45;3227.13;5;2.43;2908.8;2617.92;3271.03;3244.69;3506.68;3168.0;3062.4;3168.0;4224.0;3168.0;3168.0;3218.0;;;;24;;515105;75116;84116;8411600;7;54;;7;10;2;2;0;0;1198;9;1;1244;9
2024;MG;3114402;97;1;0;0;0;;999;999;999;4;6;13.0;44;;0;0;0;0;3;1.42;2012.02;99;0.0;2118.0;2118.0;2118.0;1694.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;24;;514225;7511;8411;8411600;7;51;;6;10;1;4;0;0;1198;9;1;1244;0
2024;MG;3114402;10;1;0;0;0;;40;40;40;5;3;28.6;20;;8;0;0;0;4;1.58;2232.82;4;1.58;2572.44;2214.58;2126.27;2126.27;2126.27;2232.58;2232.58;2232.58;2232.58;2232.58;2232.58;2232.58;;;;21;;251530;9199;9430;9430800;5;38;;9;10;2;2;0;0;1198;5;1;3999;0
2024;MG;3114402;10;1;0;0;0;;999;999;999;5;5;34.7;36;;0;0;0;0;3;1.3;1839.62;3;1.28;2071.91;1818.5;1818.5;1818.5;1818.5;1818.5;1818.5;1818.5;1818.5;1818.5;1818.5;1818.5;;;;13;;521140;1581;1091;1091102;5;35;;7;10;2;2;0;0;1198;2;1;2062;1
2024;MG;3114402;31;1;0;0;0;;40;40;40;8;6;363.6;44;;13;0;0;0;7;4.17;5888.35;7;4.39;5955.12;5955.12;4168.59;5955.12;5955.12;5955.12;5955.12;5955.12;6201.43;6201.43;6201.43;6201.43;;;;24;;322230;7511;8411;8411600;7;61;;5;10;2;2;0;0;1198;9;1;1244;0
2024;MG;3114402;10;1;0;0;0;;999;999;999;4;6;12.1;44;;0;0;0;0;3;1.09;1552.88;3;1.11;1476.74;1533.06;1528.62;1531.4;1461.2;1534.14;1546.41;1523.37;1677.24;1672.5;1573.16;1576.73;;;;16;;421125;5212;4711;4711302;3;20;;7;10;2;8;0;0;1198;6;1;2062;0
2024;MG;3114402;15;1;0;0;0;;999;999;999;4;6;22.0;44;;0;0;0;0;3;1.03;1451.22;2;1.0;1412.0;1412.0;1412.0;1882.67;1412.0;1412.0;1412.0;1412.0;1412.0;1412.0;1412.0;1412.0;;;;25;;621005;1325;134;134200;7;52;;4;10;2;2;0;0;1198;2;5;;0
2024;MG;3114402;31;1;0;0;0;;70;999;999;8;6;358.9;44;;329;0;0;0;99;0.0;0.0;99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;24;;514225;7511;8411;8411600;7;52;;5;10;1;2;0;0;1198;9;1;1244;0
2024;MG;3114402;25;1;0;0;0;;999;999;999;7;5;82.5;40;;0;0;0;0;3;1.25;1768.27;3;1.2;2527.64;1747.63;1694.4;1694.4;1694.4;1694.4;1694.4;1694.4;1694.4;1694.4;1694.4;1694.4;;;;25;;621005;1325;134;134200;7;62;;7;10;1;2;0;0;1198;3;5;4120;0
2024;MG;3114402;10;1;0;0;0;;999;999;999;7;5;91.0;40;;0;0;0;0;3;1.19;1676.61;3;1.16;2186.88;1640.16;1640.16;1640.16;1640.16;1640.16;1640.16;1640.16;1640.16;1640.16;1530.82;1640.16;;;;23;;371410;8013;8511;8511200;7;59;;7;10;2;8;0;0;1198;4;1;3999;0
2024;MG;3114402;10;1;0;0;0;;999;999;999;7;6;79.7;44;;0;0;0;0;3;1.35;1914.47;3;1.33;1871.15;1858.7;1889.51;1856.33;1889.51;1874.11;1871.15;2181.9;1983.45;1871.15;1937.12;1889.51;;;;16;;521110;5030;4530;4530703;3;24;;7;10;1;2;0;0;1198;2;1;2062;1
2024;MG;3114402;10;1;0;0;0;;999;999;999;8;4;296.7;22;;0;0;0;0;4;1.82;2567.07;4;1.74;3235.16;2367.19;2367.19;2367.19;2367.19;2457.14;2457.14;2457.14;2457.14;3358.09;2457.14;2457.14;;;;21;;142105;9221;6010;6010100;6;43;;9;10;1;2;0;0;1198;4;1;2062;1
2024;MG;3114402;10;1;0;0;0;;999;999;999;7;6;117.4;44;;0;0;0;0;3;1.03;1455.15;3;1.36;1412.0;1412.0;1412.0;1412.0;1412.0;1412.0;1412.0;1412.0;1412.0;1412.0;1412.0;1929.74;;;;1;;422105;1410;810;810006;6;44;;7;10;2;2;0;0;1198;2;1;2135;1
2024;MG;3114402;10;1;0;0;0;;999;999;999;6;6;46.7;44;;0;0;0;0;99;0.0;0.0;99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;16;;521110;5249;4774;4774100;6;49;;7;10;2;4;0;0;1198;2;1;2135;1
2024;MG;3114402;10;1;0;0;0;;40;999;999;5;6;24.5;44;;3;0;0;0;3;1.07;1513.66;2;1.0;1412.0;1412.0;1412.0;1486.05;1570.15;1490.35;1488.52;2036.35;1543.97;1488.52;1412.0;1412.0;;;;16;;848525;5213;4712;4712100;3;21;;6;10;1;9;0;0;1198;5;1;2135;0
2024;MG;3114402;10;1;0;0;0;;999;999;999;5;4;26.6;21;;0;0;0;0;2;0.76;1079.61;2;0.85;1141.74;1048.54;1048.54;1048.54;1048.54;1048.54;1165.04;1048.54;1048.54;1048.54;1048.54;1211.65;;;;23;;622010;8014;8512;8512100;8;70;;5;10;1;2;0;0;1198;5;1;2062;1
2024;MG;3114402;10;1;0;0;0;;999;999;999;8;4;127.9;22;;0;0;0;0;4;1.68;2368.86;4;1.65;2247.75;2247.75;2247.75;2247.75;2247.75;2333.16;2333.16;3188.65;2333.16;2333.16;2333.16;2333.16;;;;21;;411005;9221;6010;6010100;5;33;;3;10;2;2;0;0;1198;4;1;2062;1
2024;MG;3114402;10;1;0;0;0;;40;999;999;6;4;37.2;22;;1;0;0;0;3;1.06;1498.18;3;1.46;1736.0;1302.0;1171.8;173.6;1302.0;1482.6;1482.6;1482.6;1482.6;1482.6;1482.6;2072.6;;;;21;;351505;9199;9430;9430800;6;42;;7;10;2;2;0;0;1198;5;1;3999;0
2024;MG;3114402;15;1;0;0;0;;999;999;999;5;6;26.5;44;;0;0;0;0;5;2.51;3550.89;5;2.63;3622.65;3387.52;3436.39;3417.87;3459.34;3440.08;3436.38;3436.38;3464.16;3436.38;4353.17;3720.39;;;;25;;623115;9999;161;161099;5;39;;7;10;2;4;0;0;1198;6;5;;0
2024;MG;3114402;10;1;0;0;0;;999;999;999;4;6;23.0;44;;0;0;0;0;3;1.42;2010.79;3;1.32;1642.84;2065.48;1772.9;1980.59;2430.24;2125.31;2015.3;2169.8;1878.02;1975.59;2203.45;1869.99;;;;16;;421125;5213;4712;4712100;3;23;;7;10;2;8;0;0;1198;2;1;2135;1
2024;MG;3114402;10;1;0;0;0;;40;40;999;8;6;272.7;44;;7;0;0;0;5;2.87;4055.46;5;2.81;5003.24;3969.3;3969.3;3969.3;3969.3;3969.3;3969.3;3969.3;3969.3;3969.3;3969.3;3969.3;;;;22;;411030;8511;8610;8610101;7;55;;7;10;2;2;0;0;1198;7;1;3999;0
2024;MG;3114402;10;1;0;0;0;;40;40;999;5;6;32.8;44;;30;0;0;0;3;1.02;1451.56;3;1.26;1420.0;1420.0;1420.0;1861.78;836.22;0.0;0.0;0.0;0.0;236.67;1420.0;1782.89;;;;16;;768105;5249;4789;4789001;6;46;;7;10;1;2;0;0;1198;4;1;2062;1
2024;MG;3114402;10;1;0;0;0;;999;999;999;8;5;199.9;33;;0;0;0;0;4;1.72;2432.06;4;1.69;3200.03;2276.76;2276.76;2276.76;2394.3;2394.3;2394.3;2394.3;2394.3;2394.3;2394.3;2394.3;;;;23;;331105;8013;8511;8511200;6;48;;7;10;2;2;0;0;1198;5;1;3999;0
2024;MG;3114402;10;1;0;0;0;;999;999;999;6;6;56.8;44;;0;0;0;0;4;1.54;2181.21;4;1.59;0.0;0.0;1562.14;2250.0;2250.0;2250.0;2250.0;2250.0;2250.0;2250.0;2250.0;2250.0;;;;7;;641015;2029;1629;1629301;6;48;;7;10;1;2;0;0;1198;3;1;2062;1
2024;MG;3114402;31;1;0;0;0;;40;40;999;8;4;267.0;24;;13;0;0;0;6;3.2;4527.76;5;2.8;3954.86;5555.64;3954.86;3908.16;4771.46;3763.52;5792.21;4363.16;4771.46;4567.31;4975.61;3954.86;;;;24;;331205;7511;8411;8411600;7;59;;7;10;2;9;0;0;1198;9;1;1244;0
2024;MG;3114402;25;1;0;0;0;;999;999;999;8;6;126.0;44;;0;0;0;0;3;1.38;1957.9;3;1.4;1986.21;1882.67;1882.67;2399.49;1882.67;1882.68;1882.67;1882.67;1976.8;1882.67;1976.8;1976.8;;;;25;;621005;9999;161;161099;6;48;;2;10;1;2;0;0;1198;3;5;;0
2024;MG;3114402;10;1;0;0;0;;999;999;999;4;6;13.2;44;;0;0;0;0;3;1.45;2051.76;3;1.38;2064.64;2064.76;2065.55;2064.88;2064.66;2064.69;2064.64;2064.64;2064.79;2012.31;2064.69;1960.88;;;;16;;521125;5244;4744;4744005;6;42;;7;10;1;9;0;0;1198;5;1;2062;1
2023;MG;3114402;10;1;2;1;;0;;99;99;3;6;11.6;44;3114402;0;0;0;0;2;1.1;1446.32;3;1.19;871.37;1375.84;1375.84;1440.56;1442.52;1568.41;1442.52;1442.52;1757.26;1572.61;1493.83;1572.61;;;;16;;421125;52132;47121;4712100;3;19;;7;10;2;9;0;0;1198;2;1;2135;9
2023;MG;3114402;10;1;2;1;;0;;99;99;3;6;11.1;44;3114402;0;0;0;0;3;1.86;2447.17;4;2.0;434.0;2604.0;2604.0;2604.0;2640.0;2640.0;2640.0;2640.0;2640.0;2640.0;2640.0;2640.0;;;;15;;641010;45136;43134;4313400;7;53;;4;10;1;2;0;0;1198;2;1;2135;9
2024;MG;3114402;10;1;2;1;0;;999;999;999;3;6;11.9;44;;0;0;0;0;2;1.0;1412.0;2;1.0;1412.0;1412.0;1412.0;1412.0;1412.0;1412.0;1412.0;1412.0;1412.0;1412.0;1412.0;1412.0;;;;19;;411005;7412;6920;6920601;3;20;;7;10;2;8;0;0;1198;3;1;2062;1
2024;MG;3114402;10;1;2;1;0;;999;999;999;3;4;11.7;22;;0;0;0;0;2;0.56;791.99;2;0.57;585.02;810.81;810.81;810.81;810.81;810.81;810.81;810.81;810.81;810.81;810.81;810.81;;;;21;;513425;5521;5611;5611204;5;38;;7;10;2;2;0;0;1198;2;1;2135;1
2023;MG;3114402;97;1;2;2;;0;40;40;40;3;4;10.6;24;3114402;5;0;0;0;3;1.89;2498.12;4;1.96;0.0;1541.8;2553.23;2633.06;2269.88;2723.85;2723.85;2723.85;2542.26;2542.26;2633.06;2592.26;;;;24;;231210;75116;84116;8411600;5;34;;9;10;2;9;0;0;1198;9;1;1244;9
2024;MG;3114402;10;1;2;2;0;;999;999;999;3;1;10.8;12;;0;0;0;0;3;1.07;1527.14;3;1.07;0.0;1407.62;1407.62;1640.82;1580.51;1580.51;1520.19;1520.19;1580.51;1520.19;1520.19;1520.19;;;;23;;232120;8015;8513;8513900;4;26;;9;10;1;2;0;0;1198;5;1;2143;0
2024;MG;3114402;97;1;2;2;0;;999;999;999;3;4;10.5;24;;0;0;0;0;4;1.81;2559.53;3;1.2;0.0;1506.61;2824.9;2354.08;2824.9;2824.9;2824.9;2824.9;2824.9;2824.9;2824.9;1694.94;;;;24;;331205;7511;8411;8411600;5;38;;9;10;2;2;0;0;1198;9;1;1244;0
2024;MG;3114402;97;1;2;3;0;;999;999;999;3;6;9.4;44;;0;0;0;0;4;1.94;2740.73;5;2.13;0.0;0.0;980.69;2897.49;2325.43;3038.65;3120.37;3120.37;3120.37;3008.93;2786.05;3008.93;;;;24;;782305;7511;8411;8411600;7;52;;7;10;1;8;0;0;1198;9;1;1244;0
2024;MG;3114402;97;1;2;3;0;;999;999;999;3;6;9.9;44;;0;0;0;0;4;1.55;2203.96;4;1.57;0.0;0.0;2003.6;2226.22;2226.22;2226.22;2226.22;2226.22;2226.22;2226.22;2226.22;2226.22;;;;24;;514320;7511;8411;8411600;7;51;;3;10;2;4;0;0;1198;9;1;1244;0
2024;MG;3114402;15;1;2;4;0;;999;999;999;3;6;8.9;44;;0;0;0;0;3;1.27;1798.82;3;1.28;0.0;0.0;0.0;1714.84;1811.46;1812.24;1807.36;1807.36;1807.36;1811.46;1807.36;1809.9;;;;25;;621005;9999;151;151201;6;42;;4;10;1;8;0;0;1198;2;5;;0
2023;MG;3114402;10;1;2;5;;0;;99;99;3;6;7.9;44;3114402;0;0;0;0;2;1.3;1717.77;3;1.29;0.0;0.0;0.0;0.0;1606.89;1689.99;1603.08;1599.92;1738.15;1801.25;1987.79;1715.11;;;;10;;813125;24139;20134;2013402;4;28;;7;10;2;2;0;0;1198;6;1;2054;9
2024;MG;3114402;10;1;2;5;0;;999;999;999;3;6;7.9;44;;0;0;0;0;5;2.12;3004.57;4;1.97;0.0;0.0;0.0;0.0;3048.52;2821.81;2894.21;3300.2;3332.09;3115.25;2730.74;2793.75;;;;1;;911305;1329;729;729404;5;34;;7;10;1;2;0;0;1198;5;1;2062;1
2024;MG;3114402;10;1;2;5;0;;999;999;999;3;4;7.5;30;;0;0;0;0;3;1.1;1563.6;3;1.07;0.0;0.0;0.0;0.0;1077.02;1703.54;1612.13;1695.0;1641.57;1617.72;1645.32;1516.5;;;;16;;521140;5212;4711;4711302;3;18;;6;10;2;2;0;0;1198;6;1;2062;0
2024;MG;3114402;97;1;2;5;0;;999;999;999;3;6;7.4;44;;0;0;0;0;4;1.85;2620.12;6;3.43;0.0;0.0;0.0;0.0;953.45;2507.44;2600.31;2532.21;2600.31;2600.31;2321.7;4845.24;;;;24;;782305;7511;8411;8411600;8;73;;5;10;1;2;0;0;1198;9;1;1244;0
2023;MG;3114402;10;1;2;6;;0;40;99;99;3;4;7.0;29;3114402;14;0;0;0;1;0.65;863.57;2;0.65;0.0;0.0;0.0;0.0;0.0;870.0;870.0;870.0;870.0;970.0;725.0;870.0;;;;16;;521110;52329;47814;4781400;2;17;;6;10;2;2;0;0;1198;2;1;2135;9
2024;MG;3114402;97;1;2;6;0;;999;999;999;3;6;6.3;44;;0;0;0;0;3;1.39;1974.37;4;1.97;0.0;0.0;0.0;0.0;0.0;658.93;1976.8;2043.95;1976.8;2125.77;2243.61;2794.72;;;;24;;514225;7511;8411;8411600;7;56;;3;10;2;8;0;0;1198;9;1;1244;0
2024;MG;3114402;10;1;2;6;0;;999;999;999;3;6;6.5;44;;0;0;0;0;2;0.94;1324.59;2;1.0;0.0;0.0;0.0;0.0;0.0;800.13;1412.0;1412.0;1412.0;1412.0;1412.0;1412.0;;;;16;;521110;5232;4781;4781400;3;22;;7;10;2;2;0;0;1198;2;1;2135;1
2023;MG;3114402;10;1;2;7;;0;;99;99;3;6;6.0;44;3114402;0;0;0;0;3;1.54;2043.54;4;1.51;0.0;0.0;0.0;0.0;0.0;0.0;2000.0;2004.25;2130.9;1997.9;2130.31;1997.9;;;;21;;513605;92614;93115;9311500;6;40;;7;10;1;2;0;0;1198;2;1;2062;9
2024;MG;3114402;10;1;2;7;0;;999;999;999;2;6;5.7;44;;0;0;0;0;3;1.37;1938.05;3;1.48;0.0;0.0;0.0;0.0;0.0;0.0;1501.75;1958.8;1958.8;2002.98;2102.98;2102.98;;;;16;;521135;5050;4731;4731800;5;34;;7;10;1;2;0;0;1198;5;1;2062;0
2023;MG;3114402;10;1;2;9;;0;;99;99;2;6;3.6;44;3114402;0;0;0;0;1;0.9;1188.0;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;792.0;1320.0;1320.0;1320.0;;;;21;;411010;92215;60101;6010100;4;29;;7;10;1;2;0;0;1198;4;1;2062;9
2023;MG;3114402;10;1;2;10;;0;;99;99;1;6;2.1;44;3114402;0;0;0;0;1;1.0;1320.0;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;176.0;1320.0;1320.0;;;;22;;252305;85138;86305;8630504;4;28;;7;10;2;9;0;0;1198;2;1;2062;9
2024;MG;3114402;10;1;2;10;0;;999;999;999;2;6;3.0;44;;0;0;0;0;3;1.07;1515.0;3;1.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1515.0;1515.0;1515.0;;;;16;;521110;5244;4744;4744005;3;19;;7;10;1;8;0;0;1198;2;1;2135;1
2023;MG;3114402;97;1;2;11;;0;;99;99;1;5;1.8;36;3114402;0;0;0;0;4;2.07;2733.91;5;2.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2462.64;3005.17;;;;24;;251605;75116;84116;8411600;7;52;;9;10;2;2;0;0;1198;9;1;1244;9
2024;MG;3114402;75;1;2;11;0;;999;999;999;1;6;1.1;44;;0;0;0;0;2;0.78;1104.07;3;1.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;475.73;1732.4;;;;25;;621005;9999;151;151202;5;35;;4;10;1;2;0;0;1198;5;5;4120;0
2023;MG;3114402;60;1;2;12;;0;;99;99;1;6;1.0;44;3114402;0;0;0;0;1;1.0;1320.0;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1320.0;;;;21;;513205;55212;56112;5611201;7;51;;7;10;2;2;0;0;1198;2;1;2062;9
2023;MG;3114402;75;1;2;12;;0;;99;99;1;6;0.3;44;3117108;0;0;0;0;0;0.45;600.0;1;0.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;600.0;;;;25;;621005;00999;01199;0119909;3;23;;3;10;2;2;0;0;1198;5;5;;9
2023;MG;3114402;97;1;2;12;;0;;99;99;1;6;1.0;44;3114402;0;0;0;0;3;1.56;2063.01;4;1.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2063.01;;;;24;;514225;75116;84116;8411600;5;37;;6;10;1;2;0;0;1198;9;1;1244;9
2024;MG;3114402;75;1;2;12;0;;999;999;999;1;6;0.9;44;;0;0;0;0;2;0.7;1000.0;2;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;;;;25;;621005;1325;134;134200;5;36;;4;10;1;8;0;0;1198;2;5;;0
2023;MG;3114402;25;1;0;;;0;;99;99;6;6;54.6;43;3109501;0;0;0;0;3;1.9;2502.58;4;1.55;1892.08;1833.8;2973.6;2878.0;3328.0;3260.0;2988.0;2940.0;2010.0;2009.99;1870.0;2047.49;;;;25;;641015;13250;01342;0134200;4;26;;7;10;1;8;0;0;1198;3;5;4081;9
2023;MG;3114402;25;1;0;;;0;;99;99;7;6;111.6;44;3114402;0;0;0;0;3;1.89;2492.07;5;2.17;2180.32;2180.32;2180.32;2180.32;2210.46;2210.46;2922.72;2235.02;2210.46;2210.46;4310.4;2873.6;;;;25;;411010;13250;01342;0134200;5;32;;2;10;2;2;0;0;1198;4;5;;9
2023;MG;3114402;15;1;0;;;0;;99;99;6;6;42.5;44;3114402;0;0;0;0;2;1.49;1967.76;3;1.44;1932.16;2775.76;1900.15;1853.94;1880.65;1915.75;1891.9;1860.51;1884.74;1891.11;1915.83;1910.64;;;;25;;621005;00999;01512;0151202;5;39;;4;10;1;8;0;0;1198;3;5;;9
2023;MG;3114402;97;1;0;;;0;40;99;99;4;5;21.2;36;3114402;31;0;0;0;2;1.13;1487.23;3;1.13;0.0;1360.95;1524.27;1442.61;1442.61;1442.61;1883.41;1442.61;1442.61;1442.61;1442.61;1492.61;;;;24;;371410;75116;84116;8411600;5;39;;9;10;2;2;0;0;1198;9;1;1244;9
2023;MG;3114402;31;1;0;;;0;40;40;40;8;6;195.1;44;3114402;4;0;0;0;5;3.02;3976.87;6;3.03;3120.08;3636.0;4225.03;3854.16;4325.17;5280.0;3828.0;3564.0;3960.0;3960.0;3960.0;4010.0;;;;24;;515140;75116;84116;8411600;6;43;;7;10;1;2;0;0;1198;9;1;1244;9
2023;MG;3114402;25;1;0;;;0;;99;99;7;6;94.0;44;3114402;0;0;0;0;2;1.03;1353.78;2;1.0;1302.0;1302.0;1721.53;1359.87;1320.0;1320.0;1320.0;1320.0;1320.0;1320.0;1320.0;1320.0;;;;25;;717020;00999;01610;0161099;7;55;;3;10;1;2;0;0;1198;4;5;;9
2023;MG;3114402;25;1;0;;;0;;99;99;5;6;28.9;44;3102001;0;0;0;0;4;2.43;3191.69;5;2.41;2700.0;2700.0;3181.0;3181.0;4246.13;3184.6;3184.6;3184.6;3184.6;3184.6;3184.6;3184.6;;;;25;;620110;13250;01342;0134200;6;43;;2;10;1;2;0;0;1198;2;5;4081;9
2023;MG;3114402;10;1;0;;;0;40;99;99;8;6;477.0;44;3114402;35;0;0;0;2;1.44;1906.51;3;1.41;312.08;1622.8;1872.47;2413.42;1955.68;1872.47;1872.47;1872.47;1872.47;1872.47;1872.47;1872.47;;;;16;;521135;50504;47318;4731800;7;58;;6;10;1;2;0;0;1198;3;1;2062;9
2023;MG;3114402;97;1;0;;;0;;99;99;4;6;22.5;44;3114402;0;0;0;0;4;2.01;2643.58;4;1.53;3125.66;2301.86;3381.36;2865.47;2955.01;2596.83;2686.38;2507.29;2850.54;1970.01;2462.51;2020.01;;;;24;;782305;75116;84116;8411600;5;33;;7;10;1;2;0;0;1198;9;1;1244;9
2023;MG;3114402;10;1;0;;;0;;99;99;8;6;130.0;44;3114402;0;0;0;0;7;5.79;7613.48;9;7.75;5121.14;7044.52;7044.52;7044.52;7044.52;7044.52;12608.34;7044.52;7044.52;7044.52;7044.52;10231.64;;;;23;;131305;80144;85121;8512100;5;34;;9;10;1;2;0;0;1198;6;1;2062;9
2023;MG;3114402;10;1;0;;;0;;99;99;8;6;126.6;44;3114402;0;0;0;0;2;1.48;1958.12;3;1.46;2499.73;1829.07;1829.07;1829.07;1829.07;1829.07;1829.07;2268.03;1938.81;1938.81;1938.81;1938.81;;;;1;;782510;14109;08100;0810006;6;47;;5;10;1;2;0;0;1198;2;1;2135;9
2023;MG;3114402;25;1;0;;;0;;99;99;7;6;62.0;44;3114402;0;0;0;0;4;2.13;2810.13;4;1.99;2602.94;2602.97;2602.03;2602.92;2638.9;2638.85;2638.95;2638.99;2638.9;2836.46;4640.61;2638.99;;;;25;;641015;13250;01342;0134200;4;26;;7;10;1;2;0;0;1198;4;5;;9
2023;MG;3114402;97;1;0;;;0;70;40;40;4;5;17.2;36;3114402;192;0;0;0;2;1.43;1884.25;4;1.84;0.0;1772.47;1988.95;1878.81;1878.81;1813.95;1816.19;1878.81;1816.19;1878.81;1565.68;2438.03;;;;24;;514320;75116;84116;8411600;6;44;;7;10;2;2;0;0;1198;9;1;1244;9
2023;MG;3114402;10;1;0;;;0;;99;99;5;6;28.3;44;3114402;0;0;0;0;4;2.42;3191.61;4;1.97;4108.47;2552.04;2490.4;2490.4;2494.0;2494.0;2494.0;3723.79;4737.93;4551.32;3560.96;2602.0;;;;10;;783215;24139;20134;2013402;4;27;;6;10;1;4;0;0;1198;6;1;2054;9
2023;MG;3114402;10;1;0;;;0;;99;99;5;6;29.3;44;3114402;0;0;0;0;2;1.02;1338.44;3;1.22;1302.0;1302.0;1302.0;1302.0;1320.0;1320.0;1320.0;1320.0;1320.0;1320.0;1320.0;1613.33;;;;19;;252305;74209;71120;7112000;6;41;;7;10;2;2;0;0;1198;2;1;2062;9
2023;MG;3114402;10;1;0;;;0;;99;99;6;6;36.0;44;3114402;0;0;0;0;3;1.91;2514.45;5;2.68;2059.37;2155.5;2155.51;2221.7;2223.81;2640.0;2640.0;2640.0;2640.0;2640.0;2608.22;3549.33;;;;19;;414125;74993;82199;8219999;7;53;;7;10;1;9;0;0;1198;5;1;2062;9
2023;MG;3114402;10;1;0;;;0;40;40;40;4;6;15.0;44;3114402;3;0;0;0;2;1.23;1621.55;3;1.23;1646.97;1607.66;1572.15;1588.18;1556.08;1578.75;1707.07;1457.04;1694.31;1614.1;1799.82;1636.51;;;;19;;521110;74993;82199;8219999;3;20;;7;10;1;9;0;0;1198;5;1;2062;9
2023;MG;3114402;10;1;0;;;0;;99;99;4;6;21.0;44;3114402;0;0;0;0;2;1.03;1354.33;2;1.0;1302.0;1302.0;1302.0;1302.0;1320.0;1320.0;1320.0;1804.0;1320.0;1320.0;1320.0;1320.0;;;;11;;763210;18112;14118;1411801;3;23;;7;10;2;2;0;0;1198;3;1;2135;9
2023;MG;3114402;10;1;0;;;0;;99;99;8;6;171.0;44;3114402;0;0;0;0;3;1.57;2063.44;5;2.1;1966.1;1959.86;1966.1;1966.1;1966.1;1966.1;1972.34;2059.72;2047.19;2059.72;2059.72;2772.17;;;;16;;521135;50504;47318;4731800;6;41;;7;10;2;2;0;0;1198;5;1;2062;9
2023;MG;3114402;10;1;0;;;0;;99;99;4;6;16.0;44;3114402;0;0;0;0;2;1.1;1455.17;3;1.07;1318.04;1318.04;1318.04;1318.04;1320.0;1320.0;1610.14;1610.14;2034.89;1463.04;1415.84;1415.84;;;;11;;768105;17329;13227;1322700;7;59;;4;10;1;2;0;0;1198;4;1;2062;9
2023;MG;3114402;15;1;0;;;0;;99;99;5;6;33.0;44;3114402;0;0;0;0;3;1.7;2232.38;4;1.65;2108.6;2175.0;2175.0;2175.0;2178.6;2178.6;2178.6;2178.6;2105.98;2977.42;2178.6;2178.6;;;;25;;621005;00999;01610;0161099;5;38;;7;10;1;2;0;0;1198;4;5;;9
2023;MG;3114402;25;1;0;;;0;;99;99;8;6;167.0;44;3114402;0;0;0;0;2;1.03;1354.33;2;1.0;1302.0;1302.0;1302.0;1302.0;1804.0;1320.0;1320.0;1320.0;1320.0;1320.0;1320.0;1320.0;;;;25;;621005;00999;01113;0111399;6;43;;6;10;2;2;0;0;1198;2;5;;9
2023;MG;3114402;10;1;0;;;0;40;99;99;5;6;30.3;44;3114402;15;0;0;0;4;2.25;2967.77;5;2.3;2339.53;2907.4;2907.4;2907.4;3502.85;2911.0;2911.0;2911.0;3026.8;3078.84;3171.0;3039.0;;;;10;;391205;24139;20134;2013402;4;27;;9;10;2;2;0;0;1198;2;1;2054;9
2023;MG;3114402;31;1;0;;;0;;99;99;8;6;283.4;44;3114402;0;0;0;0;7;5.03;6616.0;8;5.27;6211.22;6211.22;7335.53;6583.9;6583.9;6583.9;6583.9;6583.9;6583.9;6583.9;6583.9;6962.85;;;;24;;252210;75116;84116;8411600;7;50;;9;10;1;2;0;0;1198;9;1;1244;9
