Nome_Cidade_API;Data_Ref;year;Tipo_Operacao;Codigo_SH4;Pais_Parceiro;Valor_USD;Peso_KG
Pará de Minas - MG;01/03/2022;2022;import;Máquinas e aparelhos, para trabalhar borracha ou plástico ou para fabricação de produtos dessas matérias, não especificados nem compreendidos em outras posições deste capítulo;Itália;1234;21
Pará de Minas - MG;01/09/2022;2022;import;Parafusos, pernos ou pinos, roscados, porcas, tira-fundos, ganchos roscados, rebites, chavetas, cavilhas, contrapinos ou troços, anilhas ou arruelas (incluídas as de pressão) e artefactos semelhantes, de ferro fundido, ferro ou aço;Estados Unidos;1230;3
Pará de Minas - MG;01/07/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Itália;1226;4
Pará de Minas - MG;01/01/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Itália;1216;3
Pará de Minas - MG;01/11/2022;2022;import;Motores e geradores, elétricos, exceto os grupos electrogéneos;China;1213;110
Pará de Minas - MG;01/05/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;México;1212;25
Pará de Minas - MG;01/03/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;México;1210;29
Pará de Minas - MG;01/08/2022;2022;import;Outras obras de plástico e obras de outras matérias das posições 3901 a 3914;Alemanha;1203;25
Pará de Minas - MG;01/05/2022;2022;import;Outras obras de plástico e obras de outras matérias das posições 3901 a 3914;Estados Unidos;1175;29
Pará de Minas - MG;01/11/2022;2022;import;"Fios, cabos (incluídos os cabos coaxiais) e outros condutores, isolados para usos elétricos (incluídos os envernizados ou oxidados anodicamente), mesmo com peças de conexão; cabos de fibras ópticas, constituídos de fibras embainhadas individualmente, mes";China;1175;2
Pará de Minas - MG;01/03/2022;2022;import;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537;Áustria;1171;11
Pará de Minas - MG;01/01/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Estados Unidos;1158;7
Pará de Minas - MG;01/01/2022;2022;import;Rolamentos de esferas, de roletes ou de agulhas;Estados Unidos;1155;3
Pará de Minas - MG;01/06/2022;2022;import;Outras obras de plástico e obras de outras matérias das posições 3901 a 3914;Portugal;1148;7
Pará de Minas - MG;01/07/2022;2022;import;Partes e acessórios reconhecíveis como exclusiva ou principalmente destinados às máquinas das posições 8456 a 8465, incluídos os porta-peças e porta-ferramentas, as fieiras de abertura automática, os dispositivos divisores e outros dispositivos especiais,;Japão;1130;0
Pará de Minas - MG;01/11/2022;2022;import;Outras obras de plástico e obras de outras matérias das posições 3901 a 3914;Portugal;1112;9
Pará de Minas - MG;01/09/2022;2022;import;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537;Indonésia;1110;36
Pará de Minas - MG;01/07/2022;2022;import;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537;México;1108;48
Pará de Minas - MG;01/02/2022;2022;import;Resistências elétricas (incluídos os reóstatos e os potenciómetros), exceto de aquecimento;Japão;1104;2
Pará de Minas - MG;01/03/2022;2022;import;Outras obras de borracha vulcanizada não endurecida;Indonésia;1098;78
Pará de Minas - MG;01/11/2022;2022;import;Outras obras de borracha vulcanizada não endurecida;Indonésia;1091;78
Pará de Minas - MG;01/07/2022;2022;import;Outras obras de plástico e obras de outras matérias das posições 3901 a 3914;Portugal;1083;5
Pará de Minas - MG;01/12/2022;2022;import;"Aquecedores elétricos de água, incluídos os de imersão; aparelhos elétricos para aquecimento de ambientes, do solo ou para usos semelhantes; aparelhos electrotérmicos para arranjos do cabelo (por exemplo: secadores de cabelo, frisadores, aquecedores de ";França;1059;1
Pará de Minas - MG;01/08/2022;2022;import;Outras obras de plástico e obras de outras matérias das posições 3901 a 3914;Estados Unidos;1057;24
Pará de Minas - MG;01/10/2022;2022;import;Outras obras de plástico e obras de outras matérias das posições 3901 a 3914;Portugal;1056;20
Pará de Minas - MG;01/06/2022;2022;import;Torneiras, válvulas (incluídas as redutoras de pressão e as termostáticas) e dispositivos semelhantes, para canalizações, caldeiras, reservatórios, cubas e outros recipientes;Estados Unidos;1056;1
Pará de Minas - MG;01/09/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Estados Unidos;1055;27
Pará de Minas - MG;01/05/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Tailândia;1052;43
Pará de Minas - MG;01/07/2022;2022;import;Outras obras de borracha vulcanizada não endurecida;Japão;998;54
Pará de Minas - MG;01/02/2022;2022;import;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537;Tailândia;998;45
Pará de Minas - MG;01/08/2022;2022;import;"Osciloscópios, analisadores de espectro e outros instrumentos e aparelhos para medida ou controlo de grandezas elétricas; instrumentos e aparelhos para medida ou detecção de radiações alfa, beta, gama, X, cósmicas ou outras radiações ionizantes";México;993;2
Pará de Minas - MG;01/06/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;México;990;20
Pará de Minas - MG;01/06/2022;2022;import;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537;Indonésia;977;35
Pará de Minas - MG;01/03/2022;2022;import;Tubos e seus acessórios (por exemplo: juntas, cotovelos, flanges, uniões), de plástico;China;974;28
Pará de Minas - MG;01/06/2022;2022;import;Rolamentos de esferas, de roletes ou de agulhas;França;968;7
Pará de Minas - MG;01/07/2022;2022;import;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537;Tailândia;966;42
Pará de Minas - MG;01/10/2022;2022;import;Partes e acessórios reconhecíveis como exclusiva ou principalmente destinados às máquinas das posições 8456 a 8465, incluídos os porta-peças e porta-ferramentas, as fieiras de abertura automática, os dispositivos divisores e outros dispositivos especiais,;Filipinas;961;1
Pará de Minas - MG;01/05/2022;2022;import;"Bombas para líquidos, mesmo com dispositivo medidor; elevadores de líquidos";Estados Unidos;959;2
Pará de Minas - MG;01/03/2022;2022;import;Tubos e seus acessórios (por exemplo: juntas, cotovelos, flanges, uniões), de plástico;Hungria;952;20
Pará de Minas - MG;01/03/2022;2022;import;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537;Tailândia;946;44
Pará de Minas - MG;01/11/2022;2022;import;"Aparelhos e dispositivos elétricos de ignição ou de arranque para motores de ignição por faísca ou por compressão (por exemplo, magnetos, dínamos-magnetos, bobinas de ignição, velas de ignição ou de aquecimento, motores de arranque); geradores (dínamos e";Estados Unidos;944;5
Pará de Minas - MG;01/10/2022;2022;import;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537;Indonésia;943;31
Pará de Minas - MG;01/07/2022;2022;import;"Osciloscópios, analisadores de espectro e outros instrumentos e aparelhos para medida ou controlo de grandezas elétricas; instrumentos e aparelhos para medida ou detecção de radiações alfa, beta, gama, X, cósmicas ou outras radiações ionizantes";México;934;3
Pará de Minas - MG;01/05/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Estados Unidos;933;21
Pará de Minas - MG;01/05/2022;2022;import;Rolamentos de esferas, de roletes ou de agulhas;Estados Unidos;895;1
Pará de Minas - MG;01/06/2022;2022;import;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537;Tailândia;893;32
Pará de Minas - MG;01/08/2022;2022;import;"Veios (árvores) de transmissão [incluídas as árvores de cames (excênticos) e cambotas (virabrequins)] e manivelas; chumaceiras (mancais) e bronzes; engrenagens e rodas de fricção; eixos de esferas ou de roletes; redutores, multiplicadores, caixas de trans";Japão;884;1
Pará de Minas - MG;01/11/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Estados Unidos;882;19
Pará de Minas - MG;01/11/2022;2022;import;Outras obras de plástico e obras de outras matérias das posições 3901 a 3914;Bélgica;877;72
Pará de Minas - MG;01/10/2022;2022;import;Resistências elétricas (incluídos os reóstatos e os potenciómetros), exceto de aquecimento;Japão;875;2
Pará de Minas - MG;01/01/2022;2022;import;Resistências elétricas (incluídos os reóstatos e os potenciómetros), exceto de aquecimento;Japão;875;2
Pará de Minas - MG;01/09/2022;2022;import;Torneiras, válvulas (incluídas as redutoras de pressão e as termostáticas) e dispositivos semelhantes, para canalizações, caldeiras, reservatórios, cubas e outros recipientes;Estados Unidos;869;1
Pará de Minas - MG;01/09/2022;2022;import;Outras obras de plástico e obras de outras matérias das posições 3901 a 3914;Coreia do Sul;865;40
Pará de Minas - MG;01/03/2022;2022;import;Partes e acessórios reconhecíveis como exclusiva ou principalmente destinados às máquinas das posições 8456 a 8465, incluídos os porta-peças e porta-ferramentas, as fieiras de abertura automática, os dispositivos divisores e outros dispositivos especiais,;Itália;852;145
Pará de Minas - MG;01/02/2022;2022;import;Outras obras de borracha vulcanizada não endurecida;Indonésia;838;65
Pará de Minas - MG;01/09/2022;2022;import;Outras obras de borracha vulcanizada não endurecida;Estados Unidos;836;1
Pará de Minas - MG;01/06/2022;2022;import;Outras obras de plástico e obras de outras matérias das posições 3901 a 3914;Reino Unido;835;106
Pará de Minas - MG;01/02/2022;2022;import;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537;Indonésia;813;29
Pará de Minas - MG;01/02/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Alemanha;808;16
Pará de Minas - MG;01/06/2022;2022;import;Partes dos aparelhos das posições 88.01, 88.02 ou 88.06;Estados Unidos;797;2
Pará de Minas - MG;01/02/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;França;778;22
Pará de Minas - MG;01/04/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;México;776;17
Pará de Minas - MG;01/06/2022;2022;import;"Bombas para líquidos, mesmo com dispositivo medidor; elevadores de líquidos";Estados Unidos;769;2
Pará de Minas - MG;01/04/2022;2022;import;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537;Indonésia;763;25
Pará de Minas - MG;01/12/2022;2022;import;Outras obras de plástico e obras de outras matérias das posições 3901 a 3914;Bélgica;762;62
Pará de Minas - MG;01/03/2022;2022;import;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537;Países Baixos (Holanda);755;35
Pará de Minas - MG;01/08/2022;2022;import;Partes e acessórios reconhecíveis como exclusiva ou principalmente destinados às máquinas das posições 8456 a 8465, incluídos os porta-peças e porta-ferramentas, as fieiras de abertura automática, os dispositivos divisores e outros dispositivos especiais,;Japão;754;0
Pará de Minas - MG;01/12/2022;2022;import;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537;México;751;32
Pará de Minas - MG;01/09/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Áustria;744;42
Pará de Minas - MG;01/10/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;México;740;17
Pará de Minas - MG;01/04/2022;2022;import;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537;França;736;23
Pará de Minas - MG;01/11/2022;2022;import;Outras obras de plástico e obras de outras matérias das posições 3901 a 3914;Alemanha;733;31
Pará de Minas - MG;01/06/2022;2022;import;"Instrumentos, aparelhos e máquinas de medida ou controlo, não especificados nem compreendidos em outras posições do presente capítulo; projectores de perfis";México;725;1
Pará de Minas - MG;01/01/2022;2022;import;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537;Vietnã;705;93
Pará de Minas - MG;01/05/2022;2022;import;"Lâmpadas e tubos elétricos de incandescência ou de descarga, incluídos os artigos denominados « faróis e projectores, em unidades seladas » e as lâmpadas e tubos de raios ultravioleta ou infravermelhos; lâmpadas de arco";Estados Unidos;705;0
Pará de Minas - MG;01/10/2022;2022;import;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537;Tailândia;700;33
Pará de Minas - MG;01/11/2022;2022;import;Centrifugadores, incluídos os secadores centrífugos, aparelhos para filtrar ou depurar líquidos ou gases;Estados Unidos;697;2
Pará de Minas - MG;01/04/2022;2022;import;Tubos e seus acessórios (por exemplo: juntas, cotovelos, flanges, uniões), de plástico;China;690;16
Pará de Minas - MG;01/10/2022;2022;import;Outras obras de plástico e obras de outras matérias das posições 3901 a 3914;Tailândia;684;51
Pará de Minas - MG;01/10/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Estados Unidos;684;17
Pará de Minas - MG;01/05/2022;2022;import;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537;Estados Unidos;665;19
Pará de Minas - MG;01/09/2022;2022;import;"Lâmpadas e tubos elétricos de incandescência ou de descarga, incluídos os artigos denominados « faróis e projectores, em unidades seladas » e as lâmpadas e tubos de raios ultravioleta ou infravermelhos; lâmpadas de arco";Estados Unidos;662;0
Pará de Minas - MG;01/07/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Áustria;639;225
Pará de Minas - MG;01/12/2022;2022;import;Outras obras de borracha vulcanizada não endurecida;Japão;634;30
Pará de Minas - MG;01/11/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Itália;629;7
Pará de Minas - MG;01/03/2022;2022;import;"Aparelhos elétricos para telefonia ou telegrafia por fios, incluídos os aparelhos telefónicos por fio combinados com auscultadores sem fio e os aparelhos de telecomunicação por corrente portadora ou de telecomunicação digital; videofones";Japão;628;2
Pará de Minas - MG;01/06/2022;2022;import;"Aparelhos elétricos para telefonia ou telegrafia por fios, incluídos os aparelhos telefónicos por fio combinados com auscultadores sem fio e os aparelhos de telecomunicação por corrente portadora ou de telecomunicação digital; videofones";Japão;628;2
Pará de Minas - MG;01/01/2022;2022;import;"Lâmpadas e tubos elétricos de incandescência ou de descarga, incluídos os artigos denominados « faróis e projectores, em unidades seladas » e as lâmpadas e tubos de raios ultravioleta ou infravermelhos; lâmpadas de arco";Estados Unidos;625;0
Pará de Minas - MG;01/12/2022;2022;import;Outras obras de plástico e obras de outras matérias das posições 3901 a 3914;Hungria;617;4
Pará de Minas - MG;01/08/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Estados Unidos;616;14
Pará de Minas - MG;01/12/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;México;612;15
Pará de Minas - MG;01/11/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;México;608;15
Pará de Minas - MG;01/10/2022;2022;import;Outras obras de plástico e obras de outras matérias das posições 3901 a 3914;Alemanha;607;12
Pará de Minas - MG;01/01/2022;2022;import;"Fios, cabos (incluídos os cabos coaxiais) e outros condutores, isolados para usos elétricos (incluídos os envernizados ou oxidados anodicamente), mesmo com peças de conexão; cabos de fibras ópticas, constituídos de fibras embainhadas individualmente, mes";Estados Unidos;600;0
Pará de Minas - MG;01/06/2022;2022;import;Polímeros de cloreto de vinilo ou de outras olefinas halogenadas, em formas primárias;Japão;598;100
Pará de Minas - MG;01/12/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Áustria;593;71
Pará de Minas - MG;01/12/2022;2022;import;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537;Indonésia;588;19
Pará de Minas - MG;01/03/2022;2022;import;Tubos e seus acessórios (por exemplo: juntas, cotovelos, flanges, uniões), de plástico;Estados Unidos;582;16
Pará de Minas - MG;01/08/2022;2022;import;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537;Polônia;582;5
Pará de Minas - MG;01/08/2022;2022;import;Tubos e seus acessórios (por exemplo: juntas, cotovelos, flanges, uniões), de plástico;China;577;12
Pará de Minas - MG;01/01/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Coreia do Sul;576;5
Pará de Minas - MG;01/11/2022;2022;import;Falsos tecidos, mesmo impregnados, revestidos, recobertos ou estratificados;França;573;28
Pará de Minas - MG;01/03/2022;2022;import;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537;Indonésia;570;19
Pará de Minas - MG;01/01/2022;2022;import;Outras obras de borracha vulcanizada não endurecida;Indonésia;568;52
Pará de Minas - MG;01/03/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Hungria;562;9
Pará de Minas - MG;01/06/2022;2022;import;Outras obras de borracha vulcanizada não endurecida;Estados Unidos;559;1
Pará de Minas - MG;01/09/2022;2022;import;Rolamentos de esferas, de roletes ou de agulhas;França;557;5
Pará de Minas - MG;01/11/2022;2022;import;Outras obras de plástico e obras de outras matérias das posições 3901 a 3914;Reino Unido;540;80
Pará de Minas - MG;01/10/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Hungria;535;7
Pará de Minas - MG;01/12/2022;2022;import;Torneiras, válvulas (incluídas as redutoras de pressão e as termostáticas) e dispositivos semelhantes, para canalizações, caldeiras, reservatórios, cubas e outros recipientes;Alemanha;527;1
Pará de Minas - MG;01/04/2022;2022;import;Outras obras de plástico e obras de outras matérias das posições 3901 a 3914;Coreia do Sul;520;23
Pará de Minas - MG;01/05/2022;2022;import;Tubos e seus acessórios (por exemplo: juntas, cotovelos, flanges, uniões), de plástico;China;520;16
Pará de Minas - MG;01/09/2022;2022;import;Centrifugadores, incluídos os secadores centrífugos, aparelhos para filtrar ou depurar líquidos ou gases;Estados Unidos;515;3
Pará de Minas - MG;01/02/2022;2022;import;Partes e acessórios reconhecíveis como exclusiva ou principalmente destinados às máquinas das posições 8456 a 8465, incluídos os porta-peças e porta-ferramentas, as fieiras de abertura automática, os dispositivos divisores e outros dispositivos especiais,;Japão;510;0
Pará de Minas - MG;01/08/2022;2022;import;Outras obras de plástico e obras de outras matérias das posições 3901 a 3914;Coreia do Sul;509;23
Pará de Minas - MG;01/04/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;Estados Unidos;509;12
Pará de Minas - MG;01/06/2022;2022;import;Outras obras de borracha vulcanizada não endurecida;Indonésia;506;39
Pará de Minas - MG;01/05/2022;2022;import;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537;Indonésia;506;17
Pará de Minas - MG;01/07/2022;2022;import;Tubos e seus acessórios (por exemplo: juntas, cotovelos, flanges, uniões), de plástico;China;498;14
Pará de Minas - MG;01/09/2022;2022;import;Outras obras de plástico e obras de outras matérias das posições 3901 a 3914;Taiwan (Formosa);490;45
Pará de Minas - MG;01/06/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;França;488;63
Pará de Minas - MG;01/01/2022;2022;import;Centrifugadores, incluídos os secadores centrífugos, aparelhos para filtrar ou depurar líquidos ou gases;Estados Unidos;471;0
Pará de Minas - MG;01/02/2022;2022;import;Torneiras, válvulas (incluídas as redutoras de pressão e as termostáticas) e dispositivos semelhantes, para canalizações, caldeiras, reservatórios, cubas e outros recipientes;Alemanha;470;1
Pará de Minas - MG;01/11/2022;2022;import;Outras obras de borracha vulcanizada não endurecida;Estados Unidos;466;1
Pará de Minas - MG;01/08/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;México;463;12
Pará de Minas - MG;01/05/2022;2022;import;Outras obras de plástico e obras de outras matérias das posições 3901 a 3914;França;459;8
Pará de Minas - MG;01/01/2022;2022;import;"Microfones e seus suportes; altifalantes, mesmo montados nos seus receptáculos; capacetes com auscultadores e auscultadores, mesmo combinados com um microfone, e conjuntos ou sortidos constituídos por um microfone e um ou vários altifalantes; amplificador";Estados Unidos;459;0
Pará de Minas - MG;01/06/2022;2022;import;Outras obras de borracha vulcanizada não endurecida;Japão;458;32
Pará de Minas - MG;01/08/2022;2022;import;Outras obras de plástico e obras de outras matérias das posições 3901 a 3914;França;458;8
Pará de Minas - MG;01/01/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;França;450;49
Pará de Minas - MG;01/01/2022;2022;import;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537;Áustria;445;5
Pará de Minas - MG;01/07/2022;2022;import;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535, 8536 ou 8537;Indonésia;442;16
Pará de Minas - MG;01/12/2022;2022;import;Outras obras de plástico e obras de outras matérias das posições 3901 a 3914;Alemanha;429;14
Pará de Minas - MG;01/11/2022;2022;import;Tubos e seus acessórios (por exemplo: juntas, cotovelos, flanges, uniões), de plástico;China;427;12
Pará de Minas - MG;01/07/2022;2022;import;Aparelhos para interrupção, seccionamento, protecção, derivação, ligação ou conexão de circuitos elétricos (por exemplo: interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, tomadas de corrente, machos e fêmeas, suportes para lâmpada;México;426;12
Pará de Minas - MG;01/12/2022;2022;import;Instrumentos e aparelhos para regulação ou controlo, automáticos;Alemanha;416;0
Pará de Minas - MG;01/02/2022;2022;import;Outras obras de plástico e obras de outras matérias das posições 3901 a 3914;França;415;8
Pará de Minas - MG;01/04/2022;2022;import;Outras obras de plástico e obras de outras matérias das posições 3901 a 3914;Estados Unidos;410;8
Pará de Minas - MG;01/06/2022;2022;import;Parafusos, pernos ou pinos, roscados, porcas, tira-fundos, ganchos roscados, rebites, chavetas, cavilhas, contrapinos ou troços, anilhas ou arruelas (incluídas as de pressão) e artefactos semelhantes, de ferro fundido, ferro ou aço;Japão;409;51
Pará de Minas - MG;01/06/2022;2022;import;Outras obras de plástico e obras de outras matérias das posições 3901 a 3914;Coreia do Sul;407;20
Pará de Minas - MG;01/06/2022;2022;import;Centrifugadores, incluídos os secadores centrífugos, aparelhos para filtrar ou depurar líquidos ou gases;Estados Unidos;407;3
Pará de Minas - MG;01/08/2022;2022;import;"Vassouras e escovas, mesmo constituindo partes de máquinas, de aparelhos ou de veículos, vassouras mecânicas de uso manual, exceto as motorizadas, espanadores; cabeças preparadas para escovas, pincéis e artigos semelhantes; bonecas e rolos para pintura; ";Japão;407;0
Pará de Minas - MG;01/09/2022;2022;import;Outras obras de plástico e obras de outras matérias das posições 3901 a 3914;Reino Unido;403;55
Pará de Minas - MG;01/09/2022;2022;import;Tubos de borracha vulcanizada não endurecida, mesmo providos dos respectivos acessórios (por exemplo: juntas, cotovelos, flanges, uniões);Estados Unidos;403;1
Pará de Minas - MG;01/02/2022;2022;import;Outras obras de plástico e obras de outras matérias das posições 3901 a 3914;Coreia do Sul;402;20
Pará de Minas - MG;01/03/2022;2022;import;Partes e acessórios reconhecíveis como exclusiva ou principalmente destinados às máquinas das posições 8456 a 8465, incluídos os porta-peças e porta-ferramentas, as fieiras de abertura automática, os dispositivos divisores e outros dispositivos especiais,;Filipinas;399;0
